City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Rio Grande,BR,2022-01-25 19:01:35,-32.035,-52.0986,86.95,71,5,13.78
294,Acapulco,MX,2022-01-25 19:03:57,16.8634,-99.8901,85.82,58,20,8.05
295,Caravelas,BR,2022-01-25 19:03:57,-17.7125,-39.2481,80.65,70,100,9.1
296,Leningradskiy,RU,2022-01-25 19:03:58,69.3833,178.4167,-24.92,87,37,5.64
297,Kutum,SD,2022-01-25 19:03:58,14.2,24.6667,66.51,20,84,8.16
298,Tomatlan,MX,2022-01-25 19:03:59,19.9333,-105.25,87.04,33,4,7.07
299,Luderitz,NA,2022-01-25 19:03:59,-26.6481,15.1594,78.17,57,3,22.59
300,Neiafu,TO,2022-01-25 19:04:00,-18.65,-173.9833,81.34,76,18,10.71
301,Bereda,ES,2022-01-25 19:04:00,43.2686,-7.5406,44.35,90,0,2.84
302,Kolaras,IN,2022-01-25 19:04:01,25.2333,77.6,50.86,58,0,2.89
303,Taoudenni,ML,2022-01-25 19:04:01,22.6783,-3.9836,75.31,14,100,7.63
304,Itarema,BR,2022-01-25 19:04:02,-2.9248,-39.9167,85.77,61,94,13.89
305,Port Lincoln,AU,2022-01-25 19:04:02,-34.7333,135.8667,67.41,92,0,2.1
306,Saint-Augustin,CA,2022-01-25 19:04:03,51.226,-58.6502,9.93,83,17,3.22
307,Nizhniy Ingash,RU,2022-01-25 19:04:03,56.2,96.53,8.82,98,100,1.72
308,Mnogovershinnyy,RU,2022-01-25 19:04:04,53.9353,139.9242,-7.49,93,24,4.34
309,Ivankiv,UA,2022-01-25 19:04:05,50.9386,29.8943,21.43,97,98,5.46
310,Joshimath,IN,2022-01-25 19:04:06,30.5667,79.5667,30.42,60,47,6.87
311,Imeni Poliny Osipenko,RU,2022-01-25 19:04:06,52.4201,136.4853,-23.31,100,100,0.83
312,Antalaha,MG,2022-01-25 19:04:07,-14.9003,50.2788,74.05,87,100,4.43
313,Boguchany,RU,2022-01-25 19:04:07,58.3814,97.4531,-7.58,100,99,1.88
314,Komsomolskiy,UZ,2022-01-25 19:04:08,40.4272,71.7189,33.22,80,75,4.61
315,Fasa,IR,2022-01-25 19:04:08,28.9383,53.6482,50.94,56,58,1.52
316,Hamilton,US,2022-01-25 19:04:09,39.1834,-84.5333,30.65,62,100,3.0
317,Vestmanna,FO,2022-01-25 19:04:09,62.1564,-7.1664,40.12,60,75,36.82
318,Maputo,MZ,2022-01-25 19:04:10,-25.9653,32.5892,79.23,83,100,1.01
319,Nantucket,US,2022-01-25 19:05:10,41.2835,-70.0995,44.71,66,40,17.27
320,Soure,BR,2022-01-25 19:05:11,-0.7167,-48.5233,81.66,76,79,10.94
321,Maniitsoq,GL,2022-01-25 19:05:11,65.4167,-52.9,17.71,73,100,22.41
322,Inirida,CO,2022-01-25 19:05:12,3.8653,-67.9239,92.59,48,100,1.01
323,Emerald,AU,2022-01-25 19:05:12,-23.5333,148.1667,76.33,61,89,7.14
324,Yulara,AU,2022-01-25 19:05:13,-25.2406,130.9889,80.44,54,85,6.91
325,Yeppoon,AU,2022-01-25 19:05:14,-23.1333,150.7333,74.98,78,98,4.27
326,Merauke,ID,2022-01-25 19:05:14,-8.4667,140.3333,79.88,89,100,7.9
327,Araouane,ML,2022-01-25 19:05:14,18.9048,-3.5265,71.55,14,100,9.91
328,San Cristobal,VE,2022-01-25 19:05:15,7.7669,-72.225,80.78,37,100,2.13
329,Zeya,RU,2022-01-25 19:05:15,53.75,127.2667,-8.25,98,22,2.24
330,Lappeenranta,FI,2022-01-25 19:01:38,61.0587,28.1887,21.25,87,0,4.61
331,Sinnamary,GF,2022-01-25 19:01:12,5.3833,-52.95,79.09,82,59,10.85
332,Ashland,US,2022-01-25 19:03:36,40.8167,-82.2665,24.96,72,6,6.17
333,Ponta Delgada,PT,2022-01-25 19:03:21,37.7333,-25.6667,61.5,88,40,11.5
334,Nikolskoye,RU,2022-01-25 19:05:17,59.7035,30.7861,21.09,98,66,4.47
335,Rey Bouba,CM,2022-01-25 19:05:17,8.6724,14.1786,77.92,14,95,5.12
336,Kavaratti,IN,2022-01-25 19:05:18,10.5669,72.642,77.88,55,65,7.4
337,Denpasar,ID,2022-01-25 19:05:18,-8.65,115.2167,82.06,83,40,12.66
338,Ahipara,NZ,2022-01-25 19:05:19,-35.1667,173.1667,67.86,94,100,7.14
339,Novoagansk,RU,2022-01-25 19:05:19,61.9449,76.6625,-3.66,100,77,6.24
340,Yamada,JP,2022-01-25 19:05:20,39.4667,141.95,31.5,75,34,4.36
341,Keuruu,FI,2022-01-25 19:05:20,62.2667,24.7,20.17,96,87,3.27
342,Haines Junction,CA,2022-01-25 19:05:21,60.7522,-137.5108,19.63,99,100,3.4
343,Isangel,VU,2022-01-25 19:05:21,-19.55,169.2667,80.46,83,14,3.47
344,Florida,US,2022-01-25 19:05:22,28.7505,-82.5001,53.62,88,100,1.01
345,Pangody,RU,2022-01-25 19:05:22,65.85,74.4859,0.46,96,100,15.37
346,Yumen,CN,2022-01-25 19:05:23,40.2833,97.2,17.42,45,5,1.57
347,Asau,RO,2022-01-25 19:05:23,46.4333,26.4,22.12,74,100,7.2
348,Cedar City,US,2022-01-25 19:05:24,37.6775,-113.0619,29.39,79,100,16.11
349,Maragogi,BR,2022-01-25 19:05:25,-9.0122,-35.2225,82.99,68,36,9.84
350,Cervo,ES,2022-01-25 19:05:25,43.6702,-7.4101,46.96,84,0,5.48
351,Tyrma,RU,2022-01-25 19:05:25,50.0833,132.1667,-12.15,99,100,1.32
352,Lithakia,GR,2022-01-25 19:05:26,37.7167,20.8333,31.37,37,0,8.95
353,Ocampo,MX,2022-01-25 19:05:27,21.65,-101.5,67.28,34,0,16.28
354,Balkanabat,TM,2022-01-25 19:05:27,39.5108,54.3671,45.14,44,0,1.86
355,Kangaatsiaq,GL,2022-01-25 19:05:28,68.3065,-53.4641,9.41,93,100,6.89
356,Ayan,RU,2022-01-25 19:05:28,56.45,138.1667,4.08,67,83,13.49
357,Ornskoldsvik,SE,2022-01-25 19:05:29,63.2909,18.7153,25.75,86,20,5.75
358,Benghazi,LY,2022-01-25 19:05:29,32.1167,20.0667,46.65,85,79,27.02
359,Athni,IN,2022-01-25 19:05:30,16.7333,75.0667,66.38,50,30,4.25
360,Sao Joao Do Piaui,BR,2022-01-25 19:05:30,-8.3581,-42.2467,93.51,32,47,4.5
361,Owensboro,US,2022-01-25 19:02:20,37.7742,-87.1133,30.29,35,2,11.43
362,Jardim,BR,2022-01-25 19:05:31,-21.4803,-56.1381,98.94,31,86,7.11
363,Buritis,BR,2022-01-25 19:05:32,-15.6178,-46.4233,86.97,47,52,1.7
364,Sur,OM,2022-01-25 19:05:32,22.5667,59.5289,69.96,64,2,9.26
365,Bathurst,AU,2022-01-25 19:06:33,-33.4166,149.5806,65.84,91,10,2.68
366,Clyde River,CA,2022-01-25 19:02:06,70.4692,-68.5914,-5.57,77,100,18.41
367,Naryan-Mar,RU,2022-01-25 19:06:33,67.6713,53.087,23.49,96,100,11.05
368,Barranquilla,CO,2022-01-25 19:06:34,10.9639,-74.7964,85.78,58,0,16.11
369,Muroto,JP,2022-01-25 19:06:35,33.2833,134.15,50.88,74,34,4.94
370,Ulladulla,AU,2022-01-25 19:06:36,-35.35,150.4667,64.09,92,15,2.68
371,Wagar,SD,2022-01-25 19:06:36,16.1525,36.2032,74.43,54,94,16.11
372,Kemijarvi,FI,2022-01-25 19:06:37,66.7131,27.4306,15.62,92,22,7.0
373,Rantepao,ID,2022-01-25 19:06:38,-2.9701,119.8978,66.51,95,100,3.0
374,Banff,CA,2022-01-25 19:06:39,51.1762,-115.5698,17.58,89,100,7.54
375,Guarapari,BR,2022-01-25 19:06:39,-20.6667,-40.4975,84.09,73,4,11.54
376,Buin,CL,2022-01-25 19:06:40,-33.7333,-70.75,88.12,18,0,11.81
377,Borgarnes,IS,2022-01-25 19:06:40,64.5383,-21.9206,34.99,86,100,25.59
378,Baiyin,CN,2022-01-25 19:06:42,36.5583,104.2081,25.92,60,100,9.04
379,Enshi,CN,2022-01-25 19:06:42,30.3,109.4833,38.52,100,100,0.69
380,Bilibino,RU,2022-01-25 19:06:43,68.0546,166.4372,-41.82,97,52,3.51
381,Kamenka,RU,2022-01-25 19:06:44,51.3223,42.7678,7.75,99,99,6.4
382,Kabanga,TZ,2022-01-25 19:06:44,-2.6386,30.4678,60.82,88,100,1.57
383,Otjimbingwe,NA,2022-01-25 19:06:46,-22.35,16.1333,89.58,22,85,8.75
384,San Patricio,US,2022-01-25 19:06:46,28.017,-97.5169,61.88,48,0,10.11
385,Saint Anthony,US,2022-01-25 19:06:47,45.0205,-93.218,3.42,62,0,4.0
386,Egvekinot,RU,2022-01-25 19:06:47,66.3167,-179.1667,-29.72,84,88,2.01
387,Barcelos,PT,2022-01-25 19:06:48,41.5388,-8.6151,52.84,74,1,4.59
388,Horta,PT,2022-01-25 19:06:48,38.5333,-28.6333,62.24,67,40,4.61
389,Kanniyakumari,IN,2022-01-25 19:06:49,8.0833,77.5667,76.87,78,100,7.52
390,Santa Cruz Cabralia,BR,2022-01-25 19:06:49,-16.2781,-39.0247,75.43,100,100,1.14
391,Groningen,NL,2022-01-25 19:03:49,53.25,6.75,39.27,92,100,5.75
392,Venado Tuerto,AR,2022-01-25 19:06:50,-33.7456,-61.9688,82.78,51,74,11.7
393,Ende,ID,2022-01-25 19:06:51,-8.8432,121.6623,78.73,87,99,5.68
394,Palmer,US,2022-01-25 19:06:51,42.1584,-72.3287,41.49,61,75,5.01
395,Ust-Koksa,RU,2022-01-25 19:06:52,50.2696,85.6108,-9.78,88,59,0.89
396,Mezen,RU,2022-01-25 19:06:53,65.8522,44.24,11.01,95,35,5.88
397,Buriti Dos Lopes,BR,2022-01-25 19:06:53,-3.175,-41.8669,85.75,46,76,9.89
398,Bani,DO,2022-01-25 19:06:54,18.2833,-70.3333,87.24,47,0,12.75
399,Dingle,PH,2022-01-25 19:06:55,10.9995,122.6711,75.09,96,100,9.62
400,Alofi,NU,2022-01-25 19:06:56,-19.0595,-169.9187,80.8,76,16,8.68
401,Montego Bay,JM,2022-01-25 19:06:56,18.4712,-77.9188,82.78,65,20,14.97
402,Back Mountain,US,2022-01-25 19:05:58,41.3359,-75.9963,33.55,62,100,9.24
403,Roald,NO,2022-01-25 19:06:57,62.5833,6.1333,44.1,81,75,18.41
404,Manado,ID,2022-01-25 19:06:57,1.487,124.8455,77.77,94,40,1.14
405,Porto Santo,PT,2022-01-25 19:06:58,33.072,-16.3415,61.18,63,20,18.41
406,Korla,CN,2022-01-25 19:06:58,41.7597,86.1469,24.4,67,0,5.28
407,Loviisa,FI,2022-01-25 19:06:59,60.4566,26.2251,24.46,92,6,6.26
408,Najran,SA,2022-01-25 19:06:59,17.4924,44.1277,60.69,29,45,2.33
409,Bathsheba,BB,2022-01-25 19:07:00,13.2167,-59.5167,83.01,57,20,18.41
410,Saint-Joseph,RE,2022-01-25 19:08:00,-21.3667,55.6167,73.78,68,99,12.46
411,Laurel,US,2022-01-25 19:07:16,39.0993,-76.8483,46.38,50,100,8.05
412,Kafue,ZM,2022-01-25 19:08:01,-15.7691,28.1814,64.8,99,100,4.72
413,Verkhoyansk,RU,2022-01-25 19:08:02,67.5447,133.385,-13.63,100,100,2.15
414,Jinchang,CN,2022-01-25 19:08:02,38.4953,102.1739,20.19,56,16,0.58
415,Arroyo,ES,2022-01-25 19:08:03,41.6096,-4.7969,46.08,64,100,4.61
416,Cabedelo,BR,2022-01-25 19:08:03,-6.9811,-34.8339,86.67,67,100,11.65
417,Douglas,US,2022-01-25 19:08:04,41.3,-96.167,19.74,54,40,1.99
418,Balsas,BR,2022-01-25 19:08:04,-7.5325,-46.0356,83.03,71,100,3.36
419,Diofior,SN,2022-01-25 19:08:05,14.1833,-16.6667,85.12,10,100,10.22
420,Takoradi,GH,2022-01-25 19:08:05,4.8845,-1.7554,80.24,80,5,7.94
421,Barra Do Corda,BR,2022-01-25 19:08:06,-5.5,-45.25,84.15,69,81,3.78
422,Biak,ID,2022-01-25 19:08:06,-0.9131,122.8766,77.0,82,75,3.04
423,Brenham,US,2022-01-25 19:08:07,30.1669,-96.3977,56.84,82,100,5.75
424,Khorixas,NA,2022-01-25 19:08:07,-20.3667,14.9667,89.15,23,92,11.77
425,Kosh-Agach,RU,2022-01-25 19:08:08,50.0,88.6667,-25.28,97,98,3.2
426,Dwarka,IN,2022-01-25 19:08:08,22.2394,68.9678,66.22,48,0,11.23
427,Pimentel,PE,2022-01-25 19:08:09,-6.8367,-79.9342,79.09,57,0,19.57
428,Taltal,CL,2022-01-25 19:08:09,-25.4,-70.4833,69.06,68,22,4.29
429,Shubarshi,KZ,2022-01-25 19:08:10,48.5872,57.1869,1.8,95,90,7.58
430,Sao Miguel Do Araguaia,BR,2022-01-25 19:08:10,-13.275,-50.1628,83.1,72,45,5.41
431,College,US,2022-01-25 19:08:11,64.8569,-147.8028,22.95,74,100,6.91
432,Jiwani,PK,2022-01-25 19:08:11,25.05,61.7417,68.47,40,0,5.5
433,Broken Hill,AU,2022-01-25 19:08:12,-31.95,141.4333,77.32,63,57,9.4
434,Fukue,JP,2022-01-25 19:08:13,32.6881,128.8419,52.39,74,100,13.47
435,Richards Bay,ZA,2022-01-25 19:08:13,-28.783,32.0377,74.52,92,4,2.53
436,Port Blair,IN,2022-01-25 19:08:14,11.6667,92.75,77.25,73,6,7.92
437,Quatre Cocos,MU,2022-01-25 19:08:14,-20.2078,57.7625,76.08,70,91,17.92
438,Takhli,TH,2022-01-25 19:08:15,15.2634,100.3438,75.74,50,11,3.09
439,Port Hardy,CA,2022-01-25 19:08:16,50.6996,-127.4199,42.85,75,100,4.88
440,Huilong,CN,2022-01-25 19:08:16,31.8111,121.655,44.04,74,99,7.05
441,Zhigansk,RU,2022-01-25 19:04:07,66.7697,123.3711,-14.69,97,100,9.26
442,Olinda,BR,2022-01-25 19:08:17,-8.0089,-34.8553,83.93,70,40,9.22
443,Balod,IN,2022-01-25 19:08:18,20.73,81.2047,57.0,50,0,3.27
444,Santiago De Puringla,HN,2022-01-25 19:08:18,14.3585,-87.9032,83.97,26,0,2.13
445,Aksu,CN,2022-01-25 19:08:19,41.1231,80.2644,22.37,60,3,0.87
446,Antofagasta,CL,2022-01-25 19:08:19,-23.65,-70.4,72.21,55,0,9.31
447,Hambantota,LK,2022-01-25 19:08:20,6.1241,81.1185,71.94,100,40,2.3
448,Portsoy,GB,2022-01-25 19:08:20,57.6814,-2.6896,48.47,75,100,10.0
449,Hirschaid,DE,2022-01-25 19:08:21,49.8194,10.9908,37.27,94,5,0.94
450,Devils Lake,US,2022-01-25 19:08:21,48.1128,-98.8651,-12.89,76,0,5.99
451,Ouadda,CF,2022-01-25 19:08:22,8.0777,22.4007,74.8,22,67,5.64
452,Abha,SA,2022-01-25 19:08:22,18.2164,42.5053,53.85,88,0,4.61
453,Khorramshahr,IR,2022-01-25 19:08:23,30.4397,48.1664,55.35,30,5,6.44
454,Recea Cristur,RO,2022-01-25 19:08:24,47.0667,23.5333,18.66,97,100,0.22
455,Havelock,US,2022-01-25 19:04:41,34.8791,-76.9013,55.98,69,100,1.01
456,Castro Verde,PT,2022-01-25 19:08:25,37.6983,-8.0858,50.22,63,30,3.18
457,Pithoragarh,IN,2022-01-25 19:08:26,29.5833,80.2167,37.49,90,93,2.15
458,Beringovskiy,RU,2022-01-25 19:09:26,63.05,179.3167,-26.63,92,34,2.57
459,Vkhodnoy,RU,2022-01-25 19:09:27,54.9518,73.1711,8.49,85,75,4.47
460,Sistranda,NO,2022-01-25 19:09:27,63.7256,8.834,36.9,74,100,13.09
461,Matagami,CA,2022-01-25 19:09:28,49.7502,-77.6328,-12.89,64,75,6.91
462,Banda Aceh,ID,2022-01-25 19:09:28,5.5577,95.3222,77.68,84,58,7.72
463,Rudnya,RU,2022-01-25 19:09:29,54.947,31.0934,28.63,95,100,7.34
464,Beni,CD,2022-01-25 19:09:30,0.5,29.4667,67.86,65,100,2.62
465,Amapa,BR,2022-01-25 19:09:30,1.0,-52.0,78.62,90,54,3.91
466,Saint-Pierre,RE,2022-01-25 19:09:31,-21.3393,55.4781,74.88,73,75,11.5
467,Conde,BR,2022-01-25 19:09:31,-7.2597,-34.9075,85.46,66,40,10.36
468,Kaeo,NZ,2022-01-25 19:09:32,-35.1,173.7833,66.33,97,74,6.46
469,Nome,US,2022-01-25 19:04:47,64.5011,-165.4064,-19.7,100,100,2.73
470,Dakar,SN,2022-01-25 19:06:52,14.6937,-17.4441,85.08,64,100,15.82
471,Athabasca,CA,2022-01-25 19:09:33,54.7169,-113.2854,31.62,83,100,14.0
472,Amahai,ID,2022-01-25 19:09:34,-3.3333,128.9167,79.59,83,82,3.38
473,Praya,CV,2022-01-25 19:09:35,14.9215,-23.5087,79.34,50,0,16.11
474,Mumford,GH,2022-01-25 19:09:35,5.2618,-0.759,79.99,76,0,7.49
475,Colares,PT,2022-01-25 19:09:36,38.7992,-9.4469,56.34,54,0,7.0
476,Glendale,US,2022-01-25 19:07:39,33.5387,-112.186,66.96,37,0,5.01
477,Algiers,DZ,2022-01-25 19:09:37,36.7525,3.042,51.62,76,0,9.22
478,Tianpeng,CN,2022-01-25 19:09:38,30.9866,103.9393,42.4,90,100,3.09
479,Abu Samrah,SY,2022-01-25 19:09:38,35.3029,37.1841,43.59,66,4,8.16
480,Staroderevyankovskaya,RU,2022-01-25 19:09:39,46.1276,38.9674,29.89,93,100,4.99
481,Beihai,CN,2022-01-25 19:09:40,21.4833,109.1,66.72,88,100,15.03
482,Abu Dhabi,AE,2022-01-25 19:09:40,24.4667,54.3667,68.11,78,0,3.44
483,Kabanjahe,ID,2022-01-25 19:09:41,3.1001,98.4908,61.56,96,100,1.61
484,Sijunjung,ID,2022-01-25 19:09:41,-0.6876,100.9537,72.72,98,100,0.74
485,Hirara,JP,2022-01-25 19:09:42,24.8,125.2833,69.1,74,99,12.37
486,Sechura,PE,2022-01-25 19:09:42,-5.5569,-80.8222,80.85,61,100,13.85
487,Tura,IN,2022-01-25 19:09:43,25.5198,90.2201,59.52,67,95,2.04
488,Broome,US,2022-01-25 19:09:43,42.2506,-75.833,30.02,61,100,5.99
489,Mount Gambier,AU,2022-01-25 19:09:44,-37.8333,140.7667,70.59,62,15,5.55
490,Emba,KZ,2022-01-25 19:09:44,48.8264,58.1442,-3.19,99,57,3.98
491,Husavik,IS,2022-01-25 19:09:45,66.0449,-17.3389,34.57,98,100,12.01
492,Paamiut,GL,2022-01-25 19:09:46,61.994,-49.6678,18.36,72,100,13.33
493,Kalat,PK,2022-01-25 19:09:46,29.0225,66.5916,31.59,39,0,4.94
494,Chernyshevskiy,RU,2022-01-25 19:08:00,63.0128,112.4714,-23.01,100,79,2.33
495,Zhigalovo,RU,2022-01-25 19:09:47,54.8097,105.1578,-17.55,100,100,1.07
496,Puerto Del Rosario,ES,2022-01-25 19:09:48,28.5004,-13.8627,64.15,59,40,14.97
497,Odweyne,SO,2022-01-25 19:09:48,9.4092,45.064,63.09,46,33,13.49
498,Upata,VE,2022-01-25 19:09:49,8.0086,-62.3989,82.18,57,100,4.85
499,Ylivieska,FI,2022-01-25 19:09:49,64.0833,24.55,22.32,93,16,6.85
500,Casa Nova,BR,2022-01-25 19:09:50,-9.4167,-41.1333,89.58,46,99,5.39
501,Lorengau,PG,2022-01-25 19:09:50,-2.0226,147.2712,81.28,80,99,6.53
502,Hofn,IS,2022-01-25 19:09:51,64.2539,-15.2082,39.78,57,0,25.64
503,Alto Araguaia,BR,2022-01-25 19:09:52,-17.3147,-53.2153,84.33,57,31,6.44
504,Bundaberg,AU,2022-01-25 19:09:52,-24.85,152.35,73.69,90,40,0.0
505,Byron Bay,AU,2022-01-25 19:10:53,-28.65,153.6167,73.06,92,100,3.8
506,Bugiri,UG,2022-01-25 19:10:53,0.5714,33.7417,70.18,72,100,4.38
507,Goderich,CA,2022-01-25 19:10:54,43.7501,-81.7165,17.04,68,100,16.24
508,Shingu,JP,2022-01-25 19:10:55,33.7333,135.9833,42.08,88,18,5.14
509,Itaituba,BR,2022-01-25 19:10:55,-4.2761,-55.9836,87.28,62,100,4.47
510,Santiago Del Estero,AR,2022-01-25 19:10:53,-27.7951,-64.2615,93.22,50,67,6.78
511,Hervey Bay,AU,2022-01-25 19:10:57,-25.2986,152.8535,73.51,73,76,4.09
512,Flinders,AU,2022-01-25 19:10:57,-34.5833,150.8552,67.8,85,71,4.0
513,Dhidhdhoo,MV,2022-01-25 19:10:58,6.8833,73.1,80.06,64,58,10.76
514,Hargeysa,SO,2022-01-25 19:10:59,9.56,44.065,57.29,88,84,9.42
515,Ilulissat,GL,2022-01-25 19:10:59,69.2167,-51.1,15.82,57,75,14.97
516,Puerto Escondido,MX,2022-01-25 19:11:00,15.85,-97.0667,88.63,70,0,11.5
517,Rota,ES,2022-01-25 19:11:01,36.6224,-6.3586,57.33,58,0,13.8
518,Mason City,US,2022-01-25 19:11:01,43.1536,-93.201,1.53,68,0,14.97
519,Puerto Montt,CL,2022-01-25 19:11:02,-41.4698,-72.9447,65.23,63,0,14.97
520,Bondo,CD,2022-01-25 19:11:03,3.8146,23.6866,76.33,35,86,1.19
521,Izhma,RU,2022-01-25 19:11:03,65.0083,53.9113,20.26,91,100,9.37
522,Rantauprapat,ID,2022-01-25 19:11:03,2.1,99.8333,73.18,98,100,2.42
523,Rio Casca,BR,2022-01-25 19:11:04,-20.2261,-42.6508,82.9,60,3,3.42
524,Marrakesh,MA,2022-01-25 19:08:15,31.6315,-8.0083,60.87,59,75,6.91
525,Orotukan,RU,2022-01-25 19:11:05,62.2667,151.7,-28.61,99,100,1.7
526,Bagaha,IN,2022-01-25 19:11:05,27.1,84.0833,55.85,79,1,6.08
527,Jaguaruana,BR,2022-01-25 19:11:06,-4.8339,-37.7811,89.08,46,100,8.48
528,Sergeyevka,KZ,2022-01-25 19:11:07,53.88,67.4158,9.14,86,100,10.87
529,Srednekolymsk,RU,2022-01-25 19:11:07,67.45,153.6833,-29.94,99,97,6.67
530,Ambon,ID,2022-01-25 19:11:08,-3.6954,128.1814,81.39,79,86,3.47
531,Ternate,ID,2022-01-25 19:11:08,0.8,127.4,80.53,81,97,5.7
532,Burnie,AU,2022-01-25 19:11:09,-41.0667,145.9167,66.94,88,87,9.95
533,Bam,IR,2022-01-25 19:11:10,29.106,58.357,50.02,26,0,2.06
534,Morros,BR,2022-01-25 19:11:10,-9.4467,-46.3003,83.93,57,66,8.79
535,Christchurch,NZ,2022-01-25 19:08:47,-43.5333,172.6333,64.02,91,100,1.01
536,South Venice,US,2022-01-25 19:11:11,27.0531,-82.4243,69.98,67,100,6.91
537,Anadyr,RU,2022-01-25 19:11:12,64.75,177.4833,-28.52,74,100,4.74
538,Orange,US,2022-01-25 19:11:12,33.7,-117.7675,69.33,64,40,1.01
539,Vostok,RU,2022-01-25 19:11:12,46.4856,135.8833,-6.21,99,100,3.76
540,Ohara,JP,2022-01-25 19:11:13,35.25,140.3833,43.02,92,100,7.11
541,Skjervoy,NO,2022-01-25 19:11:13,70.0311,20.9714,30.38,64,100,33.91
542,Riyadh,SA,2022-01-25 19:08:38,24.6877,46.7219,60.94,37,0,9.62
543,Acajutla,SV,2022-01-25 19:11:15,13.5928,-89.8275,93.79,57,5,10.0
544,Vavuniya,LK,2022-01-25 19:09:50,8.7514,80.4971,68.27,92,33,2.75
545,Bunia,CD,2022-01-25 19:11:15,1.5667,30.25,74.44,41,100,2.57
546,Kailua,US,2022-01-25 19:10:35,21.4022,-157.7394,76.98,74,20,12.66
547,Nicosia,CY,2022-01-25 19:07:29,35.1667,33.3667,47.32,81,75,13.8
548,Vila Do Maio,CV,2022-01-25 19:11:17,15.1333,-23.2167,79.59,77,3,11.03
549,Great Yarmouth,GB,2022-01-25 19:11:17,52.6083,1.7305,37.02,80,100,8.21
550,Zadar,HR,2022-01-25 19:09:04,44.1197,15.2422,40.64,74,0,0.0
551,Lucapa,AO,2022-01-25 19:12:19,-8.4192,20.7447,66.65,96,100,2.91
552,Port Macquarie,AU,2022-01-25 19:11:35,-31.4333,152.9167,68.9,76,100,1.28
553,Moindou,NC,2022-01-25 19:12:19,-21.6924,165.677,66.15,77,32,4.65
554,Santana,BR,2022-01-25 19:12:20,-0.0583,-51.1817,82.58,89,75,6.91
555,Luanda,AO,2022-01-25 19:12:20,-8.8368,13.2343,77.45,81,40,10.13
556,Ishigaki,JP,2022-01-25 19:12:21,24.3448,124.1572,69.1,77,82,11.01
557,Sidhi,IN,2022-01-25 19:12:22,24.4167,81.8833,52.11,59,0,2.82
558,Yerofey Pavlovich,RU,2022-01-25 19:12:22,53.9667,121.9667,-11.97,98,23,3.51
