City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
219,Paita,PE,2022-01-26 16:17:59,-5.0892,-81.1144,79.36,70,96,5.55
220,Sur,OM,2022-01-26 16:17:59,22.5667,59.5289,69.87,46,7,3.4
221,Rumoi,JP,2022-01-26 16:18:00,43.9344,141.6428,29.84,84,100,9.26
222,Dongsheng,CN,2022-01-26 16:18:00,39.8161,109.9776,14.67,62,62,5.82
223,Nantucket,US,2022-01-26 16:14:20,41.2835,-70.0995,30.31,55,20,17.27
224,Farafangana,MG,2022-01-26 16:18:01,-22.8167,47.8333,74.57,75,16,6.87
225,Stokmarknes,NO,2022-01-26 16:18:02,68.5646,14.9108,33.76,74,20,5.75
226,Sambava,MG,2022-01-26 16:18:02,-14.2667,50.1667,78.01,80,85,13.85
227,Puerto Colombia,CO,2022-01-26 16:14:29,10.9878,-74.9547,86.09,72,64,16.06
228,Liberta,AG,2022-01-26 16:18:04,17.0333,-61.7833,81.14,70,20,5.01
229,Valdivia,CL,2022-01-26 16:18:04,-39.8142,-73.2459,73.49,30,1,2.55
230,San Quintin,MX,2022-01-26 16:18:05,30.4833,-115.95,57.51,68,100,1.77
231,Los Llanos De Aridane,ES,2022-01-26 16:19:05,28.6585,-17.9182,62.35,75,40,3.0
232,Kyshtovka,RU,2022-01-26 16:19:06,56.555,76.6271,-9.78,100,79,2.82
233,Lusambo,CD,2022-01-26 16:19:07,-4.9667,23.45,78.71,79,94,2.13
234,Laje,BR,2022-01-26 16:19:07,-10.1833,-40.9667,82.26,59,95,7.11
235,Benguela,AO,2022-01-26 16:19:08,-12.5763,13.4055,79.39,78,96,9.82
236,Snezhnogorsk,RU,2022-01-26 16:19:09,69.1933,33.2531,-4.22,96,28,9.75
237,Caravelas,BR,2022-01-26 16:19:10,-17.7125,-39.2481,81.3,68,100,6.04
238,Baykit,RU,2022-01-26 16:19:10,61.67,96.37,-18.96,100,54,1.52
239,Lavrentiya,RU,2022-01-26 16:19:11,65.5833,-171.0,-22.74,88,14,2.8
240,Havelock,US,2022-01-26 16:19:12,34.8791,-76.9013,41.05,67,100,4.0
241,The Valley,AI,2022-01-26 16:19:12,18.217,-63.0578,84.06,65,40,11.5
242,Lander,US,2022-01-26 16:19:13,42.833,-108.7307,18.41,67,0,5.75
243,College,US,2022-01-26 16:17:15,64.8569,-147.8028,-2.25,75,75,0.0
244,Valleyview,CA,2022-01-26 16:19:14,55.0667,-117.2859,32.04,69,100,10.36
245,Kamalasai,TH,2022-01-26 16:19:15,16.3384,103.5756,81.97,99,7,1.43
246,Dunedin,NZ,2022-01-26 16:19:15,-45.8742,170.5036,51.8,74,32,17.0
247,Sayyan,YE,2022-01-26 16:19:16,15.1718,44.3244,57.27,30,0,2.59
248,Chuy,UY,2022-01-26 16:19:16,-33.6971,-53.4616,70.77,97,100,6.35
249,Fukuma,JP,2022-01-26 16:19:17,33.7667,130.4667,42.8,63,100,3.8
250,Lebu,CL,2022-01-26 16:19:18,-37.6167,-73.65,66.6,68,13,10.11
251,Kuryk,KZ,2022-01-26 16:19:18,43.2,51.65,41.9,54,35,12.35
252,Bredasdorp,ZA,2022-01-26 16:19:19,-34.5322,20.0403,71.28,82,100,14.97
253,Ilo,PE,2022-01-26 16:19:20,-17.6394,-71.3375,74.26,60,75,8.05
254,Chupa,RU,2022-01-26 16:19:20,66.27,33.0549,5.45,97,44,4.61
255,Yar-Sale,RU,2022-01-26 16:19:21,66.8333,70.8333,6.1,94,98,12.82
256,Manaure,CO,2022-01-26 16:19:21,11.7751,-72.4445,85.19,56,56,15.39
257,Taltal,CL,2022-01-26 16:19:22,-25.4,-70.4833,70.84,65,0,7.87
258,Belen,TR,2022-01-26 16:19:23,36.4891,36.2233,33.94,100,75,13.8
259,Alekseyevka,RU,2022-01-26 16:19:23,50.6309,38.6903,8.94,98,97,3.24
260,Belem De Sao Francisco,BR,2022-01-26 16:19:24,-8.7539,-38.9658,95.04,30,61,9.44
261,Thyboron,DK,2022-01-26 16:19:25,56.6985,8.2124,44.19,88,95,21.32
262,Inuvik,CA,2022-01-26 16:19:26,68.3499,-133.7218,5.86,85,100,3.44
263,Tutoia,BR,2022-01-26 16:19:26,-2.7619,-42.2744,89.58,76,81,12.15
264,Gimli,CA,2022-01-26 16:19:27,50.6336,-96.9907,6.82,85,100,19.57
265,Atambua,ID,2022-01-26 16:19:27,-9.1061,124.8925,75.42,89,100,6.15
266,Liverpool,GB,2022-01-26 16:15:16,53.4106,-2.9779,48.78,76,40,4.0
267,Basavakalyan,IN,2022-01-26 16:19:28,17.8667,76.95,67.21,43,0,9.84
268,Ojinaga,MX,2022-01-26 16:16:11,29.5667,-104.4167,53.56,62,0,5.75
269,Anqing,CN,2022-01-26 16:19:29,30.5092,117.0506,37.89,94,100,9.19
270,Narsaq,GL,2022-01-26 16:19:29,60.9167,-46.05,21.42,88,90,3.69
271,Adre,TD,2022-01-26 16:19:30,13.4667,22.2,76.53,17,50,16.22
272,Russell,US,2022-01-26 16:19:30,32.3502,-85.1999,47.48,41,0,10.36
273,Tazmalt,DZ,2022-01-26 16:20:31,36.3868,4.3989,56.84,47,0,4.47
274,Luebo,CD,2022-01-26 16:20:32,-5.35,21.4167,76.5,82,99,3.51
275,Jacareacanga,BR,2022-01-26 16:20:32,-6.2222,-57.7528,73.18,91,100,1.88
276,Martaban,MM,2022-01-26 16:20:33,16.5314,97.6111,71.64,48,5,2.55
277,Teya,RU,2022-01-26 16:20:33,60.3778,92.6267,-19.07,100,48,1.92
278,Bambari,CF,2022-01-26 16:20:34,5.768,20.6757,96.04,12,92,6.35
279,Fairbanks,US,2022-01-26 16:20:34,64.8378,-147.7164,-5.98,77,100,0.0
280,Okhotsk,RU,2022-01-26 16:20:35,59.3833,143.3,-4.5,83,100,11.54
281,Labrea,BR,2022-01-26 16:20:35,-7.2586,-64.7981,73.31,97,100,1.05
282,Kon Tum,VN,2022-01-26 16:20:36,14.35,108.0,63.82,97,21,3.15
283,Salalah,OM,2022-01-26 16:20:37,17.0151,54.0924,73.49,60,0,1.14
284,Adelaide,AU,2022-01-26 16:18:54,-34.9333,138.6,76.3,72,0,3.0
285,Madimba,TZ,2022-01-26 16:20:38,-10.4,40.3333,81.72,74,75,11.5
286,Lakeway,US,2022-01-26 16:18:54,30.3638,-97.9796,47.3,66,40,1.99
287,Pandamatenga,BW,2022-01-26 16:20:38,-18.5278,25.627,66.13,93,100,10.27
288,Beya,RU,2022-01-26 16:20:39,53.0533,90.9139,7.2,95,100,1.97
289,Najran,SA,2022-01-26 16:20:39,17.4924,44.1277,68.65,18,1,6.51
290,Businga,CD,2022-01-26 16:20:40,3.3333,20.8833,93.06,20,99,4.0
291,Arroyo,ES,2022-01-26 16:20:40,41.6096,-4.7969,56.71,39,0,6.91
